Date,Hour_x,Hour_y,DOTW_x,DOTW_y,Holi,Temp,Humi,WS,THI,WCT,Cons_1,Holi_1,Cons_7,Holi_7,Cons_avg,Consumption
2016-01-30 4:00,0.866025404,0.5,-0.781831482,0.623489802,1,9.1,82,11,49.33238,7.383962173,210,0,240,1,270,220
2016-01-30 5:00,0.965925826,0.258819045,-0.781831482,0.623489802,1,8.7,88,12,48.34244,6.739627345,220,0,180,1,252.5,220
2016-01-30 6:00,1,6.12E-17,-0.781831482,0.623489802,1,8.5,94,11,47.6531,6.661907972,210,0,270,1,240,250
2016-01-30 7:00,0.965925826,-0.258819045,-0.781831482,0.623489802,1,8.3,94,11,47.30498,6.421223238,240,0,170,1,280,230
2016-01-30 8:00,0.866025404,-0.5,-0.781831482,0.623489802,1,8.5,91,12,47.82965,6.497310992,200,0,220,1,1272.5,220
2016-01-30 9:00,0.707106781,-0.707106781,-0.781831482,0.623489802,1,8.6,89,12,48.11646,6.618469169,240,0,880,1,1727.5,280
2016-01-30 10:00,0.5,-0.866025404,-0.781831482,0.623489802,1,8.5,92,11,47.7708,6.661907972,190,0,830,1,1112.5,260
2016-01-30 11:00,0.258819045,-0.965925826,-0.781831482,0.623489802,1,8.5,92,11,47.7708,6.661907972,250,0,800,1,1035,330
2016-01-30 12:00,1.22E-16,-1,-0.781831482,0.623489802,1,8.6,92,11,47.94288,6.782250339,180,0,780,1,1050,500
2016-01-30 13:00,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,6.8,88,9,45.14816,5.018325473,250,0,940,1,962.5,590
2016-01-30 14:00,-0.5,-0.866025404,-0.781831482,0.623489802,1,6.4,90,4,44.3164,6.07184526,180,0,900,1,1215,2300
2016-01-30 15:00,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,6.5,95,5,44.09325,5.784526827,260,0,1050,1,712.5,1560
2016-01-30 16:00,-0.866025404,-0.5,-0.781831482,0.623489802,1,6.3,82,6,44.79134,5.217880074,180,0,500,1,687.5,780
2016-01-30 17:00,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,6,80,6,44.472,4.872988683,310,0,480,1,445,2010
2016-01-30 18:00,-1,-1.84E-16,-0.781831482,0.623489802,1,5.4,80,5,43.5108,4.536627464,390,0,1420,1,1612.5,2870
2016-01-30 19:00,-0.965925826,0.258819045,-0.781831482,0.623489802,1,4.5,83,3,41.77365,4.488874536,520,0,570,1,1460,1750
2016-01-30 20:00,-0.866025404,0.5,-0.781831482,0.623489802,1,2.7,90,3,38.0227,2.519320433,540,0,510,1,972.5,1910
2016-01-30 21:00,-0.707106781,0.707106781,-0.781831482,0.623489802,1,2.9,87,4,38.70577,2.164224541,450,0,630,1,757.5,610
2016-01-30 22:00,-0.5,0.866025404,-0.781831482,0.623489802,1,3.2,84,5,39.54112,2.040828738,470,0,580,1,677.5,560
2016-01-30 23:00,-0.258819045,0.965925826,-0.781831482,0.623489802,1,4,88,5,40.4408,2.948391911,400,0,390,1,600,350
2016-01-31 0:00,0,1,-0.781831482,0.623489802,1,4.5,87,5,41.37985,3.515618894,350,0,430,1,330,280
2016-01-31 1:00,0.258819045,0.965925826,-2.45E-16,1,1,4.3,86,4,41.14602,3.727272828,250,1,200,1,246,280
2016-01-31 2:00,0.5,0.866025404,-2.45E-16,1,1,3.6,91,4,39.44624,2.945748684,200,1,260,1,258,210
2016-01-31 3:00,0.707106781,0.707106781,-2.45E-16,1,1,4,91,4,40.1306,3.39233391,260,1,180,1,230,280
2016-01-31 4:00,0.866025404,0.5,-2.45E-16,1,1,4.4,90,4,40.9144,3.838919135,220,1,250,1,260,270
2016-01-31 5:00,0.965925826,0.258819045,-2.45E-16,1,1,4.4,91,4,40.81496,3.838919135,220,1,220,1,246,210
2016-01-31 6:00,1,6.12E-17,-2.45E-16,1,1,4.1,94,4,39.99446,3.503980216,250,1,210,1,242,280
2016-01-31 7:00,0.965925826,-0.258819045,-2.45E-16,1,1,4.3,95,4,40.24215,3.727272828,230,1,230,1,270,260
2016-01-31 8:00,0.866025404,-0.5,-2.45E-16,1,1,4.8,94,4,41.21288,4.28550436,220,1,750,1,1062,360
2016-01-31 9:00,0.707106781,-0.707106781,-2.45E-16,1,1,5,92,4,41.748,4.508796972,280,1,4000,1,1438,800
2016-01-31 10:00,0.5,-0.866025404,-2.45E-16,1,1,5.5,93,5,42.51985,4.65007286,260,1,1680,1,942,2180
2016-01-31 11:00,0.258819045,-0.965925826,-2.45E-16,1,1,6,93,5,43.3852,5.217299843,330,1,2280,1,894,1320
2016-01-31 12:00,1.22E-16,-1,-2.45E-16,1,1,6.6,92,5,44.50128,5.897972223,500,1,1250,1,940,740
2016-01-31 13:00,-0.258819045,-0.965925826,-2.45E-16,1,1,7,95,6,44.9685,6.022626653,590,1,1720,1,888,2460
2016-01-31 14:00,-0.5,-0.866025404,-2.45E-16,1,1,7.4,95,6,45.6687,6.482481841,2300,1,2130,1,1432,1030
2016-01-31 15:00,-0.707106781,-0.707106781,-2.45E-16,1,1,7.6,97,7,45.88328,6.434459874,1560,1,870,1,882,550
2016-01-31 16:00,-0.866025404,-0.5,-2.45E-16,1,1,8.1,97,7,46.76843,7.015872868,780,1,510,1,706,760
2016-01-31 17:00,-0.965925826,-0.258819045,-2.45E-16,1,1,9.1,97,7,48.53873,8.178698857,2010,1,360,1,758,1070
2016-01-31 18:00,-1,-1.84E-16,-2.45E-16,1,1,10.6,94,5,51.30836,10.43578809,2870,1,480,1,1864,900
2016-01-31 19:00,-0.965925826,0.258819045,-2.45E-16,1,1,11.6,91,8,53.13344,10.88614853,1750,1,370,1,1518,1890
2016-01-31 20:00,-0.866025404,0.5,-2.45E-16,1,1,11.8,92,7,53.44944,11.31832903,1910,1,1040,1,1160,690
2016-01-31 21:00,-0.707106781,0.707106781,-2.45E-16,1,1,11.5,95,8,52.84575,10.76869695,610,1,900,1,728,920
2016-01-31 22:00,-0.5,0.866025404,-2.45E-16,1,1,11.7,93,8,53.25019,11.00360012,560,1,500,1,654,580
2016-01-31 23:00,-0.258819045,0.965925826,-2.45E-16,1,1,11.3,96,8,52.46452,10.53379377,350,1,1010,1,550,340
2016-02-01 0:00,0,1,-2.45E-16,1,1,11.5,94,8,52.8749,10.76869695,280,1,230,1,320,250
2016-02-01 1:00,0.258819045,0.965925826,0.781831482,0.623489802,0,11.5,91,9,52.96235,10.58799667,280,1,290,0,342.8571429,290
2016-02-01 2:00,0.5,0.866025404,0.781831482,0.623489802,0,11.2,92,7,52.41696,10.62063343,210,1,260,0,255.7142857,270
2016-02-01 3:00,0.707106781,0.707106781,0.781831482,0.623489802,0,11.2,91,8,52.44908,10.41634219,280,1,270,0,244.2857143,220
2016-02-01 4:00,0.866025404,0.5,0.781831482,0.623489802,0,10.7,95,6,51.44535,10.27628714,270,1,300,0,240,300
2016-02-01 5:00,0.965925826,0.258819045,0.781831482,0.623489802,0,11.1,90,8,52.3111,10.2988906,210,1,230,0,234.2857143,270
2016-02-01 6:00,1,6.12E-17,0.781831482,0.623489802,0,10.6,94,6,51.30836,10.16132334,280,1,290,0,255.7142857,260
2016-02-01 7:00,0.965925826,-0.258819045,0.781831482,0.623489802,0,10.3,94,6,50.78618,9.816431954,260,1,250,0,234.2857143,230
2016-02-01 8:00,0.866025404,-0.5,0.781831482,0.623489802,0,10.6,89,7,51.49866,9.922937841,360,1,280,0,374.2857143,1270
2016-02-01 9:00,0.707106781,-0.707106781,0.781831482,0.623489802,0,11,81,9,52.4479,9.995478461,800,1,290,0,302.8571429,270
2016-02-01 10:00,0.5,-0.866025404,0.781831482,0.623489802,0,11.1,77,8,52.74153,10.2988906,2180,1,230,0,358.5714286,810
2016-02-01 11:00,0.258819045,-0.965925826,0.781831482,0.623489802,0,11.2,76,8,52.93088,10.41634219,1320,1,300,0,294.2857143,360
2016-02-01 12:00,1.22E-16,-1,0.781831482,0.623489802,0,11.3,77,8,53.05599,10.53379377,740,1,220,0,291.4285714,2400
2016-02-01 13:00,-0.258819045,-0.965925826,0.781831482,0.623489802,0,11.3,76,10,53.08712,10.18452043,2460,1,290,0,247.1428571,1460
2016-02-01 14:00,-0.5,-0.866025404,0.781831482,0.623489802,0,11.4,77,9,53.21322,10.46949303,1030,1,310,0,365.7142857,2170
2016-02-01 15:00,-0.707106781,-0.707106781,0.781831482,0.623489802,0,11.6,78,8,53.49952,10.88614853,550,1,230,0,248.5714286,2100
2016-02-01 16:00,-0.866025404,-0.5,0.781831482,0.623489802,0,11.1,84,10,52.50976,9.945597054,760,1,280,0,227.1428571,1910
2016-02-01 17:00,-0.965925826,-0.258819045,0.781831482,0.623489802,0,11.3,81,10,52.93147,10.18452043,1070,1,290,0,257.1428571,1490
2016-02-01 18:00,-1,-1.84E-16,0.781831482,0.623489802,0,11.4,78,9,53.18308,10.46949303,900,1,260,0,252.8571429,1390
2016-02-01 19:00,-0.965925826,0.258819045,0.781831482,0.623489802,0,10.8,84,9,52.01728,9.758471176,1890,1,280,0,645.7142857,1570
2016-02-01 20:00,-0.866025404,0.5,0.781831482,0.623489802,0,10.6,86,9,51.61284,9.521463891,690,1,1280,0,544.2857143,1180
2016-02-01 21:00,-0.707106781,0.707106781,0.781831482,0.623489802,0,10.3,91,9,50.90927,9.165952963,920,1,1020,0,775.7142857,680
2016-02-01 22:00,-0.5,0.866025404,0.781831482,0.623489802,0,10.3,92,9,50.86824,9.165952963,580,1,450,0,431.4285714,880
2016-02-01 23:00,-0.258819045,0.965925826,0.781831482,0.623489802,0,10.1,94,9,50.43806,8.928945678,340,1,410,0,374.2857143,370
2016-02-02 0:00,0,1,0.781831482,0.623489802,0,10.2,95,9,50.5701,9.04744932,250,1,1360,0,562.8571429,330
2016-02-02 1:00,0.258819045,0.965925826,0.974927912,-0.222520934,0,10.3,95,7,50.74515,9.574090044,290,0,960,0,350,360
2016-02-02 2:00,0.5,0.866025404,0.974927912,-0.222520934,0,10.1,96,6,50.35204,9.58650436,270,0,280,0,248.5714286,290
2016-02-02 3:00,0.707106781,0.707106781,0.974927912,-0.222520934,0,10.5,92,8,51.2124,9.594181083,220,0,270,0,238.5714286,260
2016-02-02 4:00,0.866025404,0.5,0.974927912,-0.222520934,0,10,99,3,50.044,10.50695652,300,0,210,0,240,280
2016-02-02 5:00,0.965925826,0.258819045,0.974927912,-0.222520934,0,9.5,95,7,49.34475,8.643829253,270,0,280,0,238.5714286,280
2016-02-02 6:00,1,6.12E-17,0.974927912,-0.222520934,0,9.3,94,6,49.04558,8.666793984,260,0,260,0,248.5714286,260
2016-02-02 7:00,0.965925826,-0.258819045,0.974927912,-0.222520934,0,9.5,89,6,49.63845,8.896721578,230,0,230,0,228.5714286,280
2016-02-02 8:00,0.866025404,-0.5,0.974927912,-0.222520934,0,9.1,89,6,48.96201,8.43686639,1270,0,770,0,518.5714286,350
2016-02-02 9:00,0.707106781,-0.707106781,0.974927912,-0.222520934,0,8.6,95,6,47.7693,7.862047405,270,0,240,0,311.4285714,730
2016-02-02 10:00,0.5,-0.866025404,0.974927912,-0.222520934,0,8.7,97,6,47.83061,7.977011202,810,0,270,0,431.4285714,380
2016-02-02 11:00,0.258819045,-0.965925826,0.974927912,-0.222520934,0,9,97,6,48.3617,8.321902593,360,0,250,0,294.2857143,420
2016-02-02 12:00,1.22E-16,-1,0.974927912,-0.222520934,0,8.6,95,5,47.7693,8.166880156,2400,0,190,0,591.4285714,470
2016-02-02 13:00,-0.258819045,-0.965925826,0.974927912,-0.222520934,0,8.3,95,6,47.24415,7.517156014,1460,0,270,0,410,380
2016-02-02 14:00,-0.5,-0.866025404,0.974927912,-0.222520934,0,8.2,95,5,47.0691,7.71309857,2170,0,230,0,524.2857143,330
2016-02-02 15:00,-0.707106781,-0.707106781,0.974927912,-0.222520934,0,7.5,91,6,46.11875,6.597445638,2100,0,230,0,497.1428571,630
2016-02-02 16:00,-0.866025404,-0.5,0.974927912,-0.222520934,0,7.5,89,7,46.25625,6.318177275,1910,0,260,0,462.8571429,360
2016-02-02 17:00,-0.965925826,-0.258819045,0.974927912,-0.222520934,0,7.3,92,5,45.70584,6.69209,1490,0,240,0,432.8571429,370
2016-02-02 18:00,-1,-1.84E-16,0.974927912,-0.222520934,0,7.3,90,5,45.8473,6.69209,1390,0,230,0,418.5714286,460
2016-02-02 19:00,-0.965925826,0.258819045,0.974927912,-0.222520934,0,7.1,83,6,46.01607,6.13759045,1570,0,250,0,471.4285714,1580
2016-02-02 20:00,-0.866025404,0.5,0.974927912,-0.222520934,0,6.7,81,6,45.51673,5.677735262,1180,0,170,0,544.2857143,730
2016-02-02 21:00,-0.707106781,0.707106781,0.974927912,-0.222520934,0,6.4,82,6,44.95352,5.332843871,680,0,1400,0,600,620
2016-02-02 22:00,-0.5,0.866025404,0.974927912,-0.222520934,0,5.6,87,4,43.21828,5.17867481,880,0,370,0,410,570
2016-02-02 23:00,-0.258819045,0.965925826,0.974927912,-0.222520934,0,5.9,86,5,43.80426,5.103854447,370,0,890,0,385.7142857,480
2016-02-03 0:00,0,1,0.974927912,-0.222520934,0,5.4,85,6,43.0631,4.183205901,330,0,1320,0,572.8571429,340
2016-02-03 1:00,0.258819045,0.965925826,0.433883739,-0.900968868,0,5,82,4,42.683,4.508796972,360,0,240,0,368.5714286,370
2016-02-03 2:00,0.5,0.866025404,0.433883739,-0.900968868,0,4.3,85,4,41.24645,3.727272828,290,0,230,0,255.7142857,380
2016-02-03 3:00,0.707106781,0.707106781,0.433883739,-0.900968868,0,4.5,89,4,41.18295,3.950565441,260,0,220,0,245.7142857,380
2016-02-03 4:00,0.866025404,0.5,0.433883739,-0.900968868,0,4.5,89,5,41.18295,3.515618894,280,0,210,0,245.7142857,310
2016-02-03 5:00,0.965925826,0.258819045,0.433883739,-0.900968868,0,4.8,90,4,41.5948,4.28550436,280,0,230,0,248.5714286,340
2016-02-03 6:00,1,6.12E-17,0.433883739,-0.900968868,0,4.5,89,4,41.18295,3.950565441,260,0,220,0,250,350
2016-02-03 7:00,0.965925826,-0.258819045,0.433883739,-0.900968868,0,4.5,91,3,40.98605,4.488874536,280,0,250,0,238.5714286,350
2016-02-03 8:00,0.866025404,-0.5,0.433883739,-0.900968868,0,4,92,3,40.0272,3.941776174,350,0,590,0,527.1428571,410
2016-02-03 9:00,0.707106781,-0.707106781,0.433883739,-0.900968868,0,3.9,88,4,40.27268,3.280687603,730,0,350,0,330,1060
2016-02-03 10:00,0.5,-0.866025404,0.433883739,-0.900968868,0,4.3,83,4,41.44731,3.727272828,380,0,920,0,437.1428571,1010
2016-02-03 11:00,0.258819045,-0.965925826,0.433883739,-0.900968868,0,5.3,74,6,43.89378,4.068242104,420,0,180,0,277.1428571,1480
2016-02-03 12:00,1.22E-16,-1,0.433883739,-0.900968868,0,5.9,67,8,45.41147,4.191408109,470,0,250,0,567.1428571,1510
2016-02-03 13:00,-0.258819045,-0.965925826,0.433883739,-0.900968868,0,6.6,64,8,46.67576,5.013569214,380,0,190,0,437.1428571,600
2016-02-03 14:00,-0.5,-0.866025404,0.433883739,-0.900968868,0,6.1,65,6,45.87135,4.98795248,330,0,270,0,532.8571429,720
2016-02-03 15:00,-0.707106781,-0.707106781,0.433883739,-0.900968868,0,4.9,87,6,42.04837,3.608386916,630,0,220,0,561.4285714,1200
2016-02-03 16:00,-0.866025404,-0.5,0.433883739,-0.900968868,0,5.1,80,6,43.0302,3.83831451,360,0,190,0,478.5714286,770
2016-02-03 17:00,-0.965925826,-0.258819045,0.433883739,-0.900968868,0,5.3,80,6,43.3506,4.068242104,370,0,260,0,458.5714286,2010
2016-02-03 18:00,-1,-1.84E-16,0.433883739,-0.900968868,0,5.4,80,4,43.5108,4.955382197,460,0,190,0,450,1080
2016-02-03 19:00,-0.965925826,0.258819045,0.433883739,-0.900968868,0,5.3,80,4,43.3506,4.843735891,1580,0,250,0,668.5714286,1670
2016-02-03 20:00,-0.866025404,0.5,0.433883739,-0.900968868,0,5.1,81,3,42.93769,5.14539257,730,0,230,0,620,830
2016-02-03 21:00,-0.707106781,0.707106781,0.433883739,-0.900968868,0,4.9,83,3,42.42633,4.926553225,620,0,200,0,654.2857143,760
2016-02-03 22:00,-0.5,0.866025404,0.433883739,-0.900968868,0,4.6,86,4,41.64444,4.062211747,570,0,250,0,464.2857143,660
2016-02-03 23:00,-0.258819045,0.965925826,0.433883739,-0.900968868,0,4,86,3,40.6476,3.941776174,480,0,200,0,418.5714286,510
2016-02-04 0:00,0,1,0.433883739,-0.900968868,0,3.2,88,2,39.09584,3.822859161,340,0,220,0,595.7142857,350
2016-02-04 1:00,0.258819045,0.965925826,-0.433883739,-0.900968868,0,1.7,92,3,36.06936,1.425123709,370,0,260,0,380,240
2016-02-04 2:00,0.5,0.866025404,-0.433883739,-0.900968868,0,2.2,91,3,37.05098,1.972222071,380,0,190,0,272.8571429,280
2016-02-04 3:00,0.707106781,0.707106781,-0.433883739,-0.900968868,0,2,89,3,36.9552,1.753382726,380,0,250,0,261.4285714,280
2016-02-04 4:00,0.866025404,0.5,-0.433883739,-0.900968868,0,1.7,89,3,36.44787,1.425123709,310,0,210,0,247.1428571,190
2016-02-04 5:00,0.965925826,0.258819045,-0.433883739,-0.900968868,0,2.2,91,3,37.05098,1.972222071,340,0,230,0,264.2857143,280
2016-02-04 6:00,1,6.12E-17,-0.433883739,-0.900968868,0,2.7,91,4,37.90643,1.940931928,350,0,250,0,258.5714286,270
2016-02-04 7:00,0.965925826,-0.258819045,-0.433883739,-0.900968868,0,3.4,92,4,38.99472,2.722456072,350,0,190,0,252.8571429,220
2016-02-04 8:00,0.866025404,-0.5,-0.433883739,-0.900968868,0,4,92,6,40.0272,2.573712743,410,0,230,0,545.7142857,330
2016-02-04 9:00,0.707106781,-0.707106781,-0.433883739,-0.900968868,0,4,95,6,39.717,2.573712743,1060,0,190,0,440,360
2016-02-04 10:00,0.5,-0.866025404,-0.433883739,-0.900968868,0,4.5,96,8,40.4938,2.5470859,1010,0,260,0,548.5714286,850
2016-02-04 11:00,0.258819045,-0.965925826,-0.433883739,-0.900968868,0,5.1,96,7,41.55004,3.527394901,1480,0,180,0,445.7142857,350
2016-02-04 12:00,1.22E-16,-1,-0.433883739,-0.900968868,0,6.3,96,7,43.66252,4.922786088,1510,0,260,0,751.4285714,810
2016-02-04 13:00,-0.258819045,-0.965925826,-0.433883739,-0.900968868,0,7.7,95,5,46.19385,7.145871586,600,0,220,0,481.4285714,1910
2016-02-04 14:00,-0.5,-0.866025404,-0.433883739,-0.900968868,0,9.5,90,8,49.5895,8.419665219,720,0,240,0,591.4285714,680
2016-02-04 15:00,-0.707106781,-0.707106781,-0.433883739,-0.900968868,0,9.5,91,5,49.54055,9.187888726,1200,0,260,0,700,570
2016-02-04 16:00,-0.866025404,-0.5,-0.433883739,-0.900968868,0,10.1,86,7,50.78214,9.341524846,770,0,170,0,548.5714286,450
2016-02-04 17:00,-0.965925826,-0.258819045,-0.433883739,-0.900968868,0,9.8,87,5,50.23774,9.528224916,2010,0,250,0,704.2857143,630
2016-02-04 18:00,-1,-1.84E-16,-0.433883739,-0.900968868,0,9.5,88,5,49.6874,9.187888726,1080,0,230,0,567.1428571,620
2016-02-04 19:00,-0.965925826,0.258819045,-0.433883739,-0.900968868,0,8.6,88,4,48.17432,8.528063998,1670,0,230,0,867.1428571,1660
2016-02-04 20:00,-0.866025404,0.5,-0.433883739,-0.900968868,0,8.1,89,2,47.27091,9.038930477,830,0,210,0,555.7142857,1020
2016-02-04 21:00,-0.707106781,0.707106781,-0.433883739,-0.900968868,0,6.6,91,2,44.57894,7.442173952,760,0,210,0,617.1428571,610
2016-02-04 22:00,-0.5,0.866025404,-0.433883739,-0.900968868,0,5.9,97,2,42.87377,6.697020907,660,0,260,0,494.2857143,1150
2016-02-04 23:00,-0.258819045,0.965925826,-0.433883739,-0.900968868,0,6.8,94,2,44.69408,7.655074822,510,0,180,0,432.8571429,370
2016-02-05 0:00,0,1,-0.433883739,-0.900968868,0,7.3,93,2,45.63511,8.187326997,350,0,250,0,451.4285714,350
2016-02-05 1:00,0.258819045,0.965925826,-0.974927912,-0.222520934,0,7,97,1,44.8211,8.876,240,0,180,0,277.1428571,190
2016-02-05 2:00,0.5,0.866025404,-0.974927912,-0.222520934,0,7.3,99,2,45.21073,8.187326997,280,0,270,0,272.8571429,270
2016-02-05 3:00,0.707106781,0.707106781,-0.974927912,-0.222520934,0,8.1,99,3,46.64281,8.427982742,280,0,230,0,262.8571429,290
2016-02-05 4:00,0.866025404,0.5,-0.974927912,-0.222520934,0,8.5,98,4,47.4177,8.416417691,190,0,210,0,244.2857143,260
2016-02-05 5:00,0.965925826,0.258819045,-0.974927912,-0.222520934,0,8.8,97,4,48.00764,8.75135661,280,0,220,0,264.2857143,210
2016-02-05 6:00,1,6.12E-17,-0.974927912,-0.222520934,0,8.8,97,4,48.00764,8.75135661,270,0,210,0,260,290
2016-02-05 7:00,0.965925826,-0.258819045,-0.974927912,-0.222520934,0,8.7,99,4,47.71687,8.639710304,220,0,240,0,251.4285714,270
2016-02-05 8:00,0.866025404,-0.5,-0.974927912,-0.222520934,0,8.8,99,4,47.89588,8.75135661,330,0,200,0,482.8571429,210
2016-02-05 9:00,0.707106781,-0.707106781,-0.974927912,-0.222520934,0,8.8,98,5,47.95176,8.393770949,360,0,240,0,457.1428571,340
2016-02-05 10:00,0.5,-0.866025404,-0.974927912,-0.222520934,0,9,98,4,48.3078,8.974649223,850,0,190,0,631.4285714,290
2016-02-05 11:00,0.258819045,-0.965925826,-0.974927912,-0.222520934,0,9.5,94,5,49.3937,9.187888726,350,0,250,0,460,210
2016-02-05 12:00,1.22E-16,-1,-0.974927912,-0.222520934,0,9.8,92,5,50.00784,9.528224916,810,0,180,0,840,450
2016-02-05 13:00,-0.258819045,-0.965925826,-0.974927912,-0.222520934,0,9.8,90,5,50.0998,9.528224916,1910,0,250,0,715.7142857,410
2016-02-05 14:00,-0.5,-0.866025404,-0.974927912,-0.222520934,0,9.8,90,6,50.0998,9.241612969,680,0,180,0,655.7142857,310
2016-02-05 15:00,-0.707106781,-0.707106781,-0.974927912,-0.222520934,0,9.8,89,6,50.14578,9.241612969,570,0,260,0,748.5714286,200
2016-02-05 16:00,-0.866025404,-0.5,-0.974927912,-0.222520934,0,9.8,89,5,50.14578,9.528224916,450,0,180,0,575.7142857,330
2016-02-05 17:00,-0.965925826,-0.258819045,-0.974927912,-0.222520934,0,10,90,5,50.44,9.755115709,630,0,310,0,760,320
2016-02-05 18:00,-1,-1.84E-16,-0.974927912,-0.222520934,0,9.8,89,4,50.14578,9.867819673,620,0,390,0,622.8571429,440
2016-02-05 19:00,-0.965925826,0.258819045,-0.974927912,-0.222520934,0,9.6,91,5,49.71164,9.301334123,1660,0,520,0,1068.571429,1490
2016-02-05 20:00,-0.866025404,0.5,-0.974927912,-0.222520934,0,9.1,92,7,48.80328,8.178698857,1020,0,540,0,677.1428571,730
2016-02-05 21:00,-0.707106781,0.707106781,-0.974927912,-0.222520934,0,8.8,90,6,48.3988,8.091974999,610,0,450,0,504.2857143,540
2016-02-05 22:00,-0.5,0.866025404,-0.974927912,-0.222520934,0,8.6,91,6,48.00074,7.862047405,1150,0,470,0,605.7142857,440
2016-02-05 23:00,-0.258819045,0.965925826,-0.974927912,-0.222520934,0,9,87,6,48.9007,8.321902593,370,0,400,0,358.5714286,300
2016-02-06 0:00,0,1,-0.974927912,-0.222520934,0,9.3,85,5,49.50395,8.960997933,350,0,350,0,312.8571429,220
2016-02-06 1:00,0.258819045,0.965925826,-0.781831482,0.623489802,1,9.6,84,5,50.04736,9.301334123,190,0,250,1,251.6666667,270
2016-02-06 2:00,0.5,0.866025404,-0.781831482,0.623489802,1,8.8,87,5,48.56644,8.393770949,270,0,200,1,250,280
2016-02-06 3:00,0.707106781,0.707106781,-0.781831482,0.623489802,1,9.1,85,4,49.17365,9.086295529,290,0,260,1,238.3333333,280
2016-02-06 4:00,0.866025404,0.5,-0.781831482,0.623489802,1,9.3,83,6,49.60581,8.666793984,260,0,220,1,261.6666667,250
2016-02-06 5:00,0.965925826,0.258819045,-0.781831482,0.623489802,1,8.8,84,7,48.73408,7.829851061,210,0,220,1,240,230
2016-02-06 6:00,1,6.12E-17,-0.781831482,0.623489802,1,8.6,84,6,48.40576,7.862047405,290,0,250,1,248.3333333,290
2016-02-06 7:00,0.965925826,-0.258819045,-0.781831482,0.623489802,1,8.5,86,6,48.1239,7.747083608,270,0,230,1,268.3333333,270
2016-02-06 8:00,0.866025404,-0.5,-0.781831482,0.623489802,1,7.5,89,6,46.25625,6.597445638,210,0,220,1,945,280
2016-02-06 9:00,0.707106781,-0.707106781,-0.781831482,0.623489802,1,8.2,86,6,47.62548,7.402192217,340,0,280,1,1331.666667,280
2016-02-06 10:00,0.5,-0.866025404,-0.781831482,0.623489802,1,8.5,84,7,48.2416,7.481003264,290,0,260,1,1148.333333,220
2016-02-06 11:00,0.258819045,-0.965925826,-0.781831482,0.623489802,1,8.8,83,6,48.78996,8.091974999,210,0,330,1,965,330
2016-02-06 12:00,1.22E-16,-1,-0.781831482,0.623489802,1,9.9,78,9,50.80978,8.691938393,450,0,500,1,906.6666667,350
2016-02-06 13:00,-0.258819045,-0.965925826,-0.781831482,0.623489802,1,10.3,76,10,51.52472,8.989903558,410,0,590,1,1150,450
2016-02-06 14:00,-0.5,-0.866025404,-0.781831482,0.623489802,1,10.8,73,11,52.41416,9.429782409,310,0,2300,1,1365,360
2016-02-06 15:00,-0.707106781,-0.707106781,-0.781831482,0.623489802,1,10.6,73,10,52.10762,9.348288619,200,0,1560,1,826.6666667,390
2016-02-06 16:00,-0.866025404,-0.5,-0.781831482,0.623489802,1,11,72,8,52.7548,10.18143901,330,0,780,1,715,1160
2016-02-06 17:00,-0.965925826,-0.258819045,-0.781831482,0.623489802,1,10.6,75,7,52.0315,9.922937841,320,0,2010,1,810,1560
2016-02-06 18:00,-1,-1.84E-16,-0.781831482,0.623489802,1,10.5,74,7,51.9153,9.806655242,440,0,2870,1,1703.333333,1210
2016-02-06 19:00,-0.965925826,0.258819045,-0.781831482,0.623489802,1,10.1,72,6,51.38428,9.58650436,1490,0,1750,1,1580,970
2016-02-06 20:00,-0.866025404,0.5,-0.781831482,0.623489802,1,11,66,7,52.9594,10.38806824,730,0,1910,1,1081.666667,580
2016-02-06 21:00,-0.707106781,0.707106781,-0.781831482,0.623489802,1,11.9,62,10,54.37722,10.90129055,540,0,610,1,760,570
2016-02-06 22:00,-0.5,0.866025404,-0.781831482,0.623489802,1,11.1,65,9,53.13885,10.1139821,440,0,560,1,641.6666667,560
2016-02-06 23:00,-0.258819045,0.965925826,-0.781831482,0.623489802,1,10.7,66,10,52.52038,9.467750306,300,0,350,1,515,450
2016-02-07 0:00,0,1,-0.781831482,0.623489802,1,10.6,66,9,52.37404,9.521463891,220,0,280,1,308.3333333,350
2016-02-07 1:00,0.258819045,0.965925826,-2.45E-16,1,1,10.9,64,8,52.88324,10.06398743,270,1,280,1,254.2857143,260
2016-02-07 2:00,0.5,0.866025404,-2.45E-16,1,1,12,58,10,54.6164,11.02075224,280,1,210,1,254.2857143,250
2016-02-07 3:00,0.707106781,0.707106781,-2.45E-16,1,1,10.6,70,8,52.2218,9.711632669,280,1,280,1,244.2857143,270
2016-02-07 4:00,0.866025404,0.5,-2.45E-16,1,1,9.5,81,8,50.03005,8.419665219,250,1,270,1,260,270
2016-02-07 5:00,0.965925826,0.258819045,-2.45E-16,1,1,8.4,94,8,47.47904,7.127697769,230,1,210,1,238.5714286,260
2016-02-07 6:00,1,6.12E-17,-2.45E-16,1,1,8,87,7,47.2294,6.899590269,290,1,280,1,254.2857143,230
