Date,Actual,Predict
2016-05-14 13:00,700,699.9359972636219
2016-05-14 14:00,670,670.5145192748182
2016-05-14 15:00,660,660.6097593664807
2016-05-14 16:00,780,781.3642568315462
2016-05-14 17:00,650,650.4293292376683
2016-05-14 18:00,1810,1799.8228015829839
2016-05-14 19:00,640,640.2223853895498
2016-05-14 20:00,550,550.1795084049786
2016-05-14 21:00,490,490.2860961640959
2016-05-14 22:00,460,460.0356207178723
2016-05-14 23:00,330,330.024779400763
2016-05-15 0:00,300,300.0164348136367
2016-05-15 1:00,310,310.0216121438356
2016-05-15 2:00,330,330.0159513202164
2016-05-15 3:00,320,320.0151376473277
2016-05-15 4:00,230,229.5423657868429
2016-05-15 5:00,320,320.01973954512215
2016-05-15 6:00,330,330.0115747831563
2016-05-15 7:00,350,350.0275812839002
2016-05-15 8:00,660,660.0624618771163
2016-05-15 9:00,640,640.5173281552859
2016-05-15 10:00,560,560.4522312745435
2016-05-15 11:00,680,679.6910014672796
2016-05-15 12:00,620,620.1823333835473
2016-05-15 13:00,600,599.8518741347793
2016-05-15 14:00,790,790.1524859792769
2016-05-15 15:00,550,549.5986658300302
2016-05-15 16:00,560,559.8170997262505
2016-05-15 17:00,1120,1116.6224970017097
2016-05-15 18:00,1180,1174.9317158056976
2016-05-15 19:00,580,579.8860761433328
2016-05-15 20:00,570,570.3508811693338
2016-05-15 21:00,1640,1626.9205173407274
2016-05-15 22:00,1050,1045.7347163901552
2016-05-15 23:00,510,509.77953440812087
2016-05-16 0:00,500,500.1880061536637
2016-05-16 1:00,340,339.9565975182706
2016-05-16 2:00,320,319.97017264700895
2016-05-16 3:00,360,359.9617597112574
2016-05-16 4:00,300,299.99856904339384
2016-05-16 5:00,330,329.9796148071268
2016-05-16 6:00,310,309.67393420918995
2016-05-16 7:00,330,329.9043742109242
2016-05-16 8:00,350,349.936926414673
2016-05-16 9:00,570,570.2771941027924
2016-05-16 10:00,660,660.192856539959
2016-05-16 11:00,670,670.1479100863742
2016-05-16 12:00,810,807.647234159777
2016-05-16 13:00,1070,1064.7814829874662
2016-05-16 14:00,1560,1572.7697686075064
2016-05-16 15:00,550,549.5677703350295
2016-05-16 16:00,660,660.3444734583837
2016-05-16 17:00,530,529.7351150611187
2016-05-16 18:00,1720,1724.3135172085042
2016-05-16 19:00,680,680.0889090192453
2016-05-16 20:00,700,700.0300378981092
2016-05-16 21:00,550,549.3826227090668
2016-05-16 22:00,380,380.0077322605972
2016-05-16 23:00,280,279.9709101077699
2016-05-17 0:00,350,349.9630880230656
2016-05-17 1:00,310,310.0323816767962
2016-05-17 2:00,330,330.015091869887
2016-05-17 3:00,320,319.99890414177804
2016-05-17 4:00,310,310.0123889979281
2016-05-17 5:00,340,340.0240438830566
2016-05-17 6:00,340,340.0111299797441
2016-05-17 7:00,340,339.99560580434013
2016-05-17 8:00,380,379.9315672236461
2016-05-17 9:00,340,340.0488380186557
2016-05-17 10:00,310,310.0440883631302
2016-05-17 11:00,330,329.72281910369026
2016-05-17 12:00,310,316.70599333398474
2016-05-17 13:00,300,306.7658367726533
2016-05-17 14:00,250,257.0442032915198
2016-05-17 15:00,330,336.5839368470249
2016-05-17 16:00,320,326.6456160222493
2016-05-17 17:00,420,426.061122503218
2016-05-17 18:00,940,943.0593249287034
2016-05-17 19:00,590,595.4508536641952
2016-05-17 20:00,780,784.0534180858452
2016-05-17 21:00,670,676.8984968041129
2016-05-17 22:00,360,360.02266408882736
2016-05-17 23:00,250,249.6763799969692
2016-05-18 0:00,350,350.0492466471782
2016-05-18 1:00,310,310.03556888361396
2016-05-18 2:00,330,330.01631480086644
2016-05-18 3:00,310,310.0105364033806
2016-05-18 4:00,330,330.0063740713145
2016-05-18 5:00,330,330.01455002081883
2016-05-18 6:00,370,370.05248016439
2016-05-18 7:00,410,410.1166612872534
2016-05-18 8:00,320,320.0146940695415
2016-05-18 9:00,370,370.05493366835105
2016-05-18 10:00,400,406.1412637584544
2016-05-18 11:00,390,395.8925404605315
2016-05-18 12:00,370,376.35096099390944
2016-05-18 13:00,380,386.2783489212653
2016-05-18 14:00,520,525.552466746152
2016-05-18 15:00,490,495.5649710536087
2016-05-18 16:00,480,485.41151012064
2016-05-18 17:00,630,635.6180209935677
2016-05-18 18:00,770,775.5734528871686
2016-05-18 19:00,1070,1067.4617652966826
2016-05-18 20:00,890,889.6077252501988
2016-05-18 21:00,1280,1277.0232545869192
2016-05-18 22:00,440,439.935382213035
2016-05-18 23:00,310,310.0390549035691
2016-05-19 0:00,350,350.0216072674432
2016-05-19 1:00,290,290.0144977036663
2016-05-19 2:00,320,320.0064384427966
2016-05-19 3:00,300,300.00202855317394
2016-05-19 4:00,320,320.0012432433587
2016-05-19 5:00,330,330.0025428543813
2016-05-19 6:00,340,340.0006651720667
2016-05-19 7:00,340,339.95570216053096
2016-05-19 8:00,310,310.03954824828475
2016-05-19 9:00,310,310.0519268334983
2016-05-19 10:00,230,228.80541605613584
2016-05-19 11:00,310,309.99489692795083
2016-05-19 12:00,330,330.08352408838294
2016-05-19 13:00,320,326.6513973714798
2016-05-19 14:00,300,306.7658367726533
2016-05-19 15:00,410,416.12679192456267
2016-05-19 16:00,510,515.5720909585776
2016-05-19 17:00,510,515.6444296330255
2016-05-19 18:00,1340,1336.1037638538953
2016-05-19 19:00,630,635.5590974690739
2016-05-19 20:00,690,695.2655466483294
2016-05-19 21:00,610,615.7012466213864
2016-05-19 22:00,380,379.83127911554965
2016-05-19 23:00,310,310.06798333261963
2016-05-20 0:00,320,320.03303311730065
2016-05-20 1:00,320,320.02602412262564
2016-05-20 2:00,310,310.02652753614035
2016-05-20 3:00,240,240.2265445121109
2016-05-20 4:00,330,330.0116919188228
2016-05-20 5:00,340,340.04459116829605
2016-05-20 6:00,350,350.1027559077188
2016-05-20 7:00,420,420.0591497518186
2016-05-20 8:00,510,510.35722606911236
2016-05-20 9:00,720,721.5465633718084
2016-05-20 10:00,470,469.87734518728394
2016-05-20 11:00,460,459.70502994121534
2016-05-20 12:00,440,438.5497013443418
2016-05-20 13:00,430,435.3295384517111
2016-05-20 14:00,360,366.4032380473298
2016-05-20 15:00,350,355.8225928334547
2016-05-20 16:00,260,267.1486890108667
2016-05-20 17:00,350,356.61597477308584
2016-05-20 18:00,450,455.892697641933
2016-05-20 19:00,450,456.0464071626724
2016-05-20 20:00,390,396.2485283676077
2016-05-20 21:00,420,426.06386012085926
2016-05-20 22:00,360,359.6902187461656
2016-05-20 23:00,330,329.7337448931682
2016-05-21 0:00,260,259.78968948585197
2016-05-21 1:00,310,309.7348006889158
2016-05-21 2:00,310,309.7350086393966
2016-05-21 3:00,320,319.7148455670619
2016-05-21 4:00,310,310.0438720623893
2016-05-21 5:00,350,350.0593270208046
2016-05-21 6:00,290,290.035113033776
2016-05-21 7:00,390,390.0327868507881
2016-05-21 8:00,340,347.90331246938825
2016-05-21 9:00,1270,1281.3681184612688
2016-05-21 10:00,2030,2039.0579607730613
2016-05-21 11:00,2140,2118.3520035443794
2016-05-21 12:00,2750,2860.42529617937
2016-05-21 13:00,1180,1190.4013360178772
2016-05-21 14:00,2200,2239.0750619991168
2016-05-21 15:00,1980,2002.2389999180232
2016-05-21 16:00,1900,1905.6953424854753
2016-05-21 17:00,610,615.40553144726
2016-05-21 18:00,600,605.4074813304901
2016-05-21 19:00,710,715.4401982471185
2016-05-21 20:00,650,655.4697755936857
2016-05-21 21:00,560,565.3840353475701
2016-05-21 22:00,800,812.6085389003433
2016-05-21 23:00,420,426.0607850014397
2016-05-22 0:00,880,883.1751937380653
2016-05-22 1:00,350,356.46417159734494
2016-05-22 2:00,340,346.52355861759577
2016-05-22 3:00,310,316.7090636782539
2016-05-22 4:00,330,336.5839368470249
2016-05-22 5:00,330,336.5839368470249
2016-05-22 6:00,290,289.71316590985856
2016-05-22 7:00,360,367.7833819049881
2016-05-22 8:00,380,386.40738197904375
2016-05-22 9:00,1200,1198.081324704979
2016-05-22 10:00,640,645.7222285488506
2016-05-22 11:00,1490,1489.5704675916697
2016-05-22 12:00,1890,1901.7129431903961
2016-05-22 13:00,670,675.35466569591
2016-05-22 14:00,630,635.5681230325334
2016-05-22 15:00,620,625.9387535055199
2016-05-22 16:00,580,585.5777057310028
2016-05-22 17:00,650,655.3561455041366
2016-05-22 18:00,1510,1517.2928860040854
2016-05-22 19:00,700,705.1676070558386
2016-05-22 20:00,560,565.1542131702041
2016-05-22 21:00,700,699.0125480380477
2016-05-22 22:00,520,520.1250102867746
2016-05-22 23:00,450,450.0445954562884
2016-05-23 0:00,360,360.09082413499476
2016-05-23 1:00,340,340.01021873513025
2016-05-23 2:00,310,310.00144823625953
2016-05-23 3:00,350,350.06340240508206
2016-05-23 4:00,310,310.01918830511175
2016-05-23 5:00,340,340.03347467360214
2016-05-23 6:00,370,370.096648337031
2016-05-23 7:00,360,360.0188701725309
2016-05-23 8:00,330,329.9989789289437
2016-05-23 9:00,320,319.92673970931884
2016-05-23 10:00,320,320.04384137166215
2016-05-23 11:00,310,310.02000722689377
2016-05-23 12:00,330,330.01894284366693
2016-05-23 13:00,380,379.72578274663346
2016-05-23 14:00,350,356.46226525234647
2016-05-23 15:00,360,366.40086474329195
2016-05-23 16:00,440,445.81638372503596
2016-05-23 17:00,1140,1143.0431184497695
2016-05-23 18:00,2170,2167.94527123545
2016-05-23 19:00,750,751.0239430579916
2016-05-23 20:00,660,659.911405617263
2016-05-23 21:00,600,599.9837220783735
2016-05-23 22:00,390,389.9485201002882
2016-05-23 23:00,390,389.9446624317015
2016-05-24 0:00,340,340.03559624566844
2016-05-24 1:00,290,290.0385844225845
2016-05-24 2:00,350,350.07238420482
2016-05-24 3:00,320,320.02031639230853
2016-05-24 4:00,320,320.01513412858634
2016-05-24 5:00,360,360.0298431820985
2016-05-24 6:00,620,619.8309142480598
2016-05-24 7:00,450,449.9620469439657
2016-05-24 8:00,940,939.3055578877314
2016-05-24 9:00,310,310.04076402125605
2016-05-24 10:00,260,259.87765768101997
2016-05-24 11:00,430,430.0387854869752
2016-05-24 12:00,690,689.9880025307515
2016-05-24 13:00,710,710.0046261060304
2016-05-24 14:00,750,750.9257678486001
2016-05-24 15:00,910,914.55073152843
2016-05-24 16:00,830,831.5158991908395
2016-05-24 17:00,860,861.4646943697206
2016-05-24 18:00,1330,1330.0980140992199
2016-05-24 19:00,670,669.7723496865149
2016-05-24 20:00,750,750.5800208955066
2016-05-24 21:00,540,540.2916199359236
2016-05-24 22:00,440,439.88276383334266
2016-05-24 23:00,380,380.0371879248128
2016-05-25 0:00,340,339.9899467019786
2016-05-25 1:00,310,310.0274209148112
2016-05-25 2:00,330,330.0076817706309
2016-05-25 3:00,320,320.0186162036431
2016-05-25 4:00,300,300.0218996453927
2016-05-25 5:00,340,339.99632349643684
2016-05-25 6:00,300,300.0079780391153
2016-05-25 7:00,370,369.92966698210057
2016-05-25 8:00,390,389.77122389143534
2016-05-25 9:00,530,530.0879831890811
2016-05-25 10:00,490,489.858409235408
2016-05-25 11:00,480,479.4891780586449
2016-05-25 12:00,300,299.82625438664985
2016-05-25 13:00,350,349.72392015467494
2016-05-25 14:00,460,466.02478277907517
2016-05-25 15:00,480,485.56506443134623
2016-05-25 16:00,490,495.519881224502
2016-05-25 17:00,1370,1366.984477116076
2016-05-25 18:00,740,745.0040392448295
2016-05-25 19:00,960,961.5329842142013
2016-05-25 20:00,700,705.1514689030864
2016-05-25 21:00,1100,1102.127642734623
2016-05-25 22:00,320,319.7254196305571
2016-05-25 23:00,330,330.03041742257454
2016-05-26 0:00,310,310.0337344689262
2016-05-26 1:00,330,330.03434113786045
2016-05-26 2:00,320,320.0125750807194
2016-05-26 3:00,310,310.0175576278411
2016-05-26 4:00,330,330.00463583998965
2016-05-26 5:00,310,309.99571559373425
2016-05-26 6:00,340,339.9792085865905
2016-05-26 7:00,390,389.9823624148917
2016-05-26 8:00,880,878.8861697811843
2016-05-26 9:00,680,679.9082841640495
2016-05-26 10:00,1910,1897.7185591050343
2016-05-26 11:00,1330,1340.9110308551371
2016-05-26 12:00,1650,1662.3479235660184
2016-05-26 13:00,1130,1124.0488701897948
2016-05-26 14:00,450,456.1521116931067
2016-05-26 15:00,390,396.2321707171839
2016-05-26 16:00,440,445.82142999587717
2016-05-26 17:00,3200,2865.3235998355885
2016-05-26 18:00,2470,2511.4386643120356
2016-05-26 19:00,1370,1364.887056230337
2016-05-26 20:00,1170,1169.6419822597911
2016-05-26 21:00,550,555.0303563454397
2016-05-26 22:00,430,436.116761430555
2016-05-26 23:00,410,416.2280154348198
2016-05-27 0:00,390,396.0236101970355
2016-05-27 1:00,360,367.7503339762658
2016-05-27 2:00,330,329.6745955655778
2016-05-27 3:00,320,319.7215712591646
2016-05-27 4:00,350,350.0708941928859
2016-05-27 5:00,350,349.7557434265286
2016-05-27 6:00,340,339.7644603803446
2016-05-27 7:00,380,379.7964693951619
2016-05-27 8:00,980,980.367075487514
2016-05-27 9:00,510,515.5302520364181
2016-05-27 10:00,1720,1719.21081541426
2016-05-27 11:00,1400,1425.0444896366341
2016-05-27 12:00,1930,1946.955890054243
2016-05-27 13:00,1220,1221.5713691161134
2016-05-27 14:00,1410,1429.7618643360856
2016-05-27 15:00,480,485.2392489733276
2016-05-27 16:00,500,505.8495823573321
2016-05-27 17:00,820,825.4063729447964
2016-05-27 18:00,1400,1419.790161698644
